Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,HINDALCO,107841,OPTSTK,PE,770,HINDALCO  INDUSTRIES  LTD,HINDALCO JUL 770 PE,HINDALCO25JUL24P770,2024-07-25,1400,0.05
NFO,nse_fo,CROMPTON,107842,OPTSTK,CE,460,CROMPT GREA CON ELEC LTD,CROMPTON SEP 460 CE,CROMPTON26SEP24C460,2024-09-26,1800,0.05
NFO,nse_fo,CROMPTON,107843,OPTSTK,PE,460,CROMPT GREA CON ELEC LTD,CROMPTON SEP 460 PE,CROMPTON26SEP24P460,2024-09-26,1800,0.05
NFO,nse_fo,HINDALCO,107845,OPTSTK,CE,780,HINDALCO  INDUSTRIES  LTD,HINDALCO JUL 780 CE,HINDALCO25JUL24C780,2024-07-25,1400,0.05
NFO,nse_fo,HINDALCO,107846,OPTSTK,PE,780,HINDALCO  INDUSTRIES  LTD,HINDALCO JUL 780 PE,HINDALCO25JUL24P780,2024-07-25,1400,0.05
NFO,nse_fo,HINDALCO,107849,OPTSTK,CE,800,HINDALCO  INDUSTRIES  LTD,HINDALCO JUL 800 CE,HINDALCO25JUL24C800,2024-07-25,1400,0.05
NFO,nse_fo,HINDALCO,107850,OPTSTK,PE,800,HINDALCO  INDUSTRIES  LTD,HINDALCO JUL 800 PE,HINDALCO25JUL24P800,2024-07-25,1400,0.05
NFO,nse_fo,HAVELLS,107862,OPTSTK,CE,1520,HAVELLS INDIA LIMITED,HAVELLS AUG 1520 CE,HAVELLS29AUG24C1520,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107864,OPTSTK,PE,1520,HAVELLS INDIA LIMITED,HAVELLS AUG 1520 PE,HAVELLS29AUG24P1520,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107865,OPTSTK,CE,1560,HAVELLS INDIA LIMITED,HAVELLS AUG 1560 CE,HAVELLS29AUG24C1560,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107868,OPTSTK,PE,1560,HAVELLS INDIA LIMITED,HAVELLS AUG 1560 PE,HAVELLS29AUG24P1560,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107869,OPTSTK,CE,1600,HAVELLS INDIA LIMITED,HAVELLS AUG 1600 CE,HAVELLS29AUG24C1600,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107870,OPTSTK,PE,1600,HAVELLS INDIA LIMITED,HAVELLS AUG 1600 PE,HAVELLS29AUG24P1600,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107872,OPTSTK,CE,1640,HAVELLS INDIA LIMITED,HAVELLS AUG 1640 CE,HAVELLS29AUG24C1640,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107873,OPTSTK,PE,1640,HAVELLS INDIA LIMITED,HAVELLS AUG 1640 PE,HAVELLS29AUG24P1640,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107895,OPTSTK,CE,1680,HAVELLS INDIA LIMITED,HAVELLS AUG 1680 CE,HAVELLS29AUG24C1680,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107896,OPTSTK,PE,1680,HAVELLS INDIA LIMITED,HAVELLS AUG 1680 PE,HAVELLS29AUG24P1680,2024-08-29,500,0.05
NFO,nse_fo,CROMPTON,107898,OPTSTK,CE,480,CROMPT GREA CON ELEC LTD,CROMPTON SEP 480 CE,CROMPTON26SEP24C480,2024-09-26,1800,0.05
NFO,nse_fo,CROMPTON,107899,OPTSTK,PE,480,CROMPT GREA CON ELEC LTD,CROMPTON SEP 480 PE,CROMPTON26SEP24P480,2024-09-26,1800,0.05
NFO,nse_fo,HAVELLS,107904,OPTSTK,CE,1720,HAVELLS INDIA LIMITED,HAVELLS AUG 1720 CE,HAVELLS29AUG24C1720,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107905,OPTSTK,PE,1720,HAVELLS INDIA LIMITED,HAVELLS AUG 1720 PE,HAVELLS29AUG24P1720,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107906,OPTSTK,CE,1760,HAVELLS INDIA LIMITED,HAVELLS AUG 1760 CE,HAVELLS29AUG24C1760,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107907,OPTSTK,PE,1760,HAVELLS INDIA LIMITED,HAVELLS AUG 1760 PE,HAVELLS29AUG24P1760,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107908,OPTSTK,CE,1800,HAVELLS INDIA LIMITED,HAVELLS AUG 1800 CE,HAVELLS29AUG24C1800,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107909,OPTSTK,PE,1800,HAVELLS INDIA LIMITED,HAVELLS AUG 1800 PE,HAVELLS29AUG24P1800,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107910,OPTSTK,CE,1840,HAVELLS INDIA LIMITED,HAVELLS AUG 1840 CE,HAVELLS29AUG24C1840,2024-08-29,500,0.05
NFO,nse_fo,HINDCOPPER,107911,OPTSTK,CE,280,HINDUSTAN COPPER LTD,HINDCOPPER JUL 280 CE,HINDCOPPER25JUL24C280,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,107912,OPTSTK,PE,280,HINDUSTAN COPPER LTD,HINDCOPPER JUL 280 PE,HINDCOPPER25JUL24P280,2024-07-25,2650,0.05
NFO,nse_fo,HAVELLS,107913,OPTSTK,PE,1840,HAVELLS INDIA LIMITED,HAVELLS AUG 1840 PE,HAVELLS29AUG24P1840,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107915,OPTSTK,CE,1880,HAVELLS INDIA LIMITED,HAVELLS AUG 1880 CE,HAVELLS29AUG24C1880,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107916,OPTSTK,PE,1880,HAVELLS INDIA LIMITED,HAVELLS AUG 1880 PE,HAVELLS29AUG24P1880,2024-08-29,500,0.05
NFO,nse_fo,HINDCOPPER,107918,OPTSTK,CE,300,HINDUSTAN COPPER LTD,HINDCOPPER JUL 300 CE,HINDCOPPER25JUL24C300,2024-07-25,2650,0.05
NFO,nse_fo,HAVELLS,107919,OPTSTK,CE,1920,HAVELLS INDIA LIMITED,HAVELLS AUG 1920 CE,HAVELLS29AUG24C1920,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107920,OPTSTK,PE,1920,HAVELLS INDIA LIMITED,HAVELLS AUG 1920 PE,HAVELLS29AUG24P1920,2024-08-29,500,0.05
NFO,nse_fo,HINDCOPPER,107921,OPTSTK,PE,300,HINDUSTAN COPPER LTD,HINDCOPPER JUL 300 PE,HINDCOPPER25JUL24P300,2024-07-25,2650,0.05
NFO,nse_fo,HAVELLS,107923,OPTSTK,CE,1960,HAVELLS INDIA LIMITED,HAVELLS AUG 1960 CE,HAVELLS29AUG24C1960,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107924,OPTSTK,PE,1960,HAVELLS INDIA LIMITED,HAVELLS AUG 1960 PE,HAVELLS29AUG24P1960,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107926,OPTSTK,CE,2000,HAVELLS INDIA LIMITED,HAVELLS AUG 2000 CE,HAVELLS29AUG24C2000,2024-08-29,500,0.05
NFO,nse_fo,HINDCOPPER,107927,OPTSTK,CE,310,HINDUSTAN COPPER LTD,HINDCOPPER JUL 310 CE,HINDCOPPER25JUL24C310,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,107928,OPTSTK,PE,310,HINDUSTAN COPPER LTD,HINDCOPPER JUL 310 PE,HINDCOPPER25JUL24P310,2024-07-25,2650,0.05
NFO,nse_fo,HAVELLS,107929,OPTSTK,PE,2000,HAVELLS INDIA LIMITED,HAVELLS AUG 2000 PE,HAVELLS29AUG24P2000,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107931,OPTSTK,CE,2040,HAVELLS INDIA LIMITED,HAVELLS AUG 2040 CE,HAVELLS29AUG24C2040,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107932,OPTSTK,PE,2040,HAVELLS INDIA LIMITED,HAVELLS AUG 2040 PE,HAVELLS29AUG24P2040,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107934,OPTSTK,CE,2080,HAVELLS INDIA LIMITED,HAVELLS AUG 2080 CE,HAVELLS29AUG24C2080,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107935,OPTSTK,PE,2080,HAVELLS INDIA LIMITED,HAVELLS AUG 2080 PE,HAVELLS29AUG24P2080,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107949,OPTSTK,CE,2120,HAVELLS INDIA LIMITED,HAVELLS AUG 2120 CE,HAVELLS29AUG24C2120,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107950,OPTSTK,PE,2120,HAVELLS INDIA LIMITED,HAVELLS AUG 2120 PE,HAVELLS29AUG24P2120,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107955,OPTSTK,CE,2160,HAVELLS INDIA LIMITED,HAVELLS AUG 2160 CE,HAVELLS29AUG24C2160,2024-08-29,500,0.05
NFO,nse_fo,HAVELLS,107956,OPTSTK,PE,2160,HAVELLS INDIA LIMITED,HAVELLS AUG 2160 PE,HAVELLS29AUG24P2160,2024-08-29,500,0.05
NFO,nse_fo,CUB,107966,OPTSTK,CE,152.5,CITY UNION BANK LTD,CUB JUL 152.5 CE,CUB25JUL24C152.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107967,OPTSTK,PE,152.5,CITY UNION BANK LTD,CUB JUL 152.5 PE,CUB25JUL24P152.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107968,OPTSTK,CE,157.5,CITY UNION BANK LTD,CUB JUL 157.5 CE,CUB25JUL24C157.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107969,OPTSTK,PE,157.5,CITY UNION BANK LTD,CUB JUL 157.5 PE,CUB25JUL24P157.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107970,OPTSTK,CE,162.5,CITY UNION BANK LTD,CUB JUL 162.5 CE,CUB25JUL24C162.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107971,OPTSTK,PE,162.5,CITY UNION BANK LTD,CUB JUL 162.5 PE,CUB25JUL24P162.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107972,OPTSTK,CE,167.5,CITY UNION BANK LTD,CUB JUL 167.5 CE,CUB25JUL24C167.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107973,OPTSTK,PE,167.5,CITY UNION BANK LTD,CUB JUL 167.5 PE,CUB25JUL24P167.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107974,OPTSTK,CE,172.5,CITY UNION BANK LTD,CUB JUL 172.5 CE,CUB25JUL24C172.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107975,OPTSTK,PE,172.5,CITY UNION BANK LTD,CUB JUL 172.5 PE,CUB25JUL24P172.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107976,OPTSTK,CE,177.5,CITY UNION BANK LTD,CUB JUL 177.5 CE,CUB25JUL24C177.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107977,OPTSTK,PE,177.5,CITY UNION BANK LTD,CUB JUL 177.5 PE,CUB25JUL24P177.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107978,OPTSTK,CE,182.5,CITY UNION BANK LTD,CUB JUL 182.5 CE,CUB25JUL24C182.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107979,OPTSTK,PE,182.5,CITY UNION BANK LTD,CUB JUL 182.5 PE,CUB25JUL24P182.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107980,OPTSTK,CE,187.5,CITY UNION BANK LTD,CUB JUL 187.5 CE,CUB25JUL24C187.5,2024-07-25,5000,0.05
NFO,nse_fo,CUB,107981,OPTSTK,PE,187.5,CITY UNION BANK LTD,CUB JUL 187.5 PE,CUB25JUL24P187.5,2024-07-25,5000,0.05
NFO,nse_fo,HINDCOPPER,108002,OPTSTK,CE,320,HINDUSTAN COPPER LTD,HINDCOPPER JUL 320 CE,HINDCOPPER25JUL24C320,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108003,OPTSTK,PE,320,HINDUSTAN COPPER LTD,HINDCOPPER JUL 320 PE,HINDCOPPER25JUL24P320,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108006,OPTSTK,CE,330,HINDUSTAN COPPER LTD,HINDCOPPER JUL 330 CE,HINDCOPPER25JUL24C330,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108007,OPTSTK,PE,330,HINDUSTAN COPPER LTD,HINDCOPPER JUL 330 PE,HINDCOPPER25JUL24P330,2024-07-25,2650,0.05
NFO,nse_fo,CUB,108052,OPTSTK,CE,145,CITY UNION BANK LTD,CUB AUG 145 CE,CUB29AUG24C145,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108053,OPTSTK,PE,145,CITY UNION BANK LTD,CUB AUG 145 PE,CUB29AUG24P145,2024-08-29,5000,0.05
NFO,nse_fo,HINDCOPPER,108058,OPTSTK,CE,340,HINDUSTAN COPPER LTD,HINDCOPPER JUL 340 CE,HINDCOPPER25JUL24C340,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108061,OPTSTK,PE,340,HINDUSTAN COPPER LTD,HINDCOPPER JUL 340 PE,HINDCOPPER25JUL24P340,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108074,OPTSTK,CE,350,HINDUSTAN COPPER LTD,HINDCOPPER JUL 350 CE,HINDCOPPER25JUL24C350,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108077,OPTSTK,PE,350,HINDUSTAN COPPER LTD,HINDCOPPER JUL 350 PE,HINDCOPPER25JUL24P350,2024-07-25,2650,0.05
NFO,nse_fo,HCLTECH,108078,OPTSTK,CE,1300,HCL TECHNOLOGIES LTD,HCLTECH JUL 1300 CE,HCLTECH25JUL24C1300,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108079,OPTSTK,PE,1300,HCL TECHNOLOGIES LTD,HCLTECH JUL 1300 PE,HCLTECH25JUL24P1300,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108080,OPTSTK,CE,1340,HCL TECHNOLOGIES LTD,HCLTECH JUL 1340 CE,HCLTECH25JUL24C1340,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108081,OPTSTK,PE,1340,HCL TECHNOLOGIES LTD,HCLTECH JUL 1340 PE,HCLTECH25JUL24P1340,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108082,OPTSTK,CE,1380,HCL TECHNOLOGIES LTD,HCLTECH JUL 1380 CE,HCLTECH25JUL24C1380,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108083,OPTSTK,PE,1380,HCL TECHNOLOGIES LTD,HCLTECH JUL 1380 PE,HCLTECH25JUL24P1380,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108084,OPTSTK,CE,1420,HCL TECHNOLOGIES LTD,HCLTECH JUL 1420 CE,HCLTECH25JUL24C1420,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108085,OPTSTK,PE,1420,HCL TECHNOLOGIES LTD,HCLTECH JUL 1420 PE,HCLTECH25JUL24P1420,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108086,OPTSTK,CE,1460,HCL TECHNOLOGIES LTD,HCLTECH JUL 1460 CE,HCLTECH25JUL24C1460,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108087,OPTSTK,PE,1460,HCL TECHNOLOGIES LTD,HCLTECH JUL 1460 PE,HCLTECH25JUL24P1460,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108088,OPTSTK,CE,1500,HCL TECHNOLOGIES LTD,HCLTECH JUL 1500 CE,HCLTECH25JUL24C1500,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108089,OPTSTK,PE,1500,HCL TECHNOLOGIES LTD,HCLTECH JUL 1500 PE,HCLTECH25JUL24P1500,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108090,OPTSTK,CE,1540,HCL TECHNOLOGIES LTD,HCLTECH JUL 1540 CE,HCLTECH25JUL24C1540,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108091,OPTSTK,PE,1540,HCL TECHNOLOGIES LTD,HCLTECH JUL 1540 PE,HCLTECH25JUL24P1540,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108092,OPTSTK,CE,1580,HCL TECHNOLOGIES LTD,HCLTECH JUL 1580 CE,HCLTECH25JUL24C1580,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108093,OPTSTK,PE,1580,HCL TECHNOLOGIES LTD,HCLTECH JUL 1580 PE,HCLTECH25JUL24P1580,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108095,OPTSTK,CE,1620,HCL TECHNOLOGIES LTD,HCLTECH JUL 1620 CE,HCLTECH25JUL24C1620,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108096,OPTSTK,PE,1620,HCL TECHNOLOGIES LTD,HCLTECH JUL 1620 PE,HCLTECH25JUL24P1620,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108099,OPTSTK,CE,1660,HCL TECHNOLOGIES LTD,HCLTECH JUL 1660 CE,HCLTECH25JUL24C1660,2024-07-25,350,0.05
NFO,nse_fo,HCLTECH,108100,OPTSTK,PE,1660,HCL TECHNOLOGIES LTD,HCLTECH JUL 1660 PE,HCLTECH25JUL24P1660,2024-07-25,350,0.05
NFO,nse_fo,CUB,108115,OPTSTK,CE,152.5,CITY UNION BANK LTD,CUB AUG 152.5 CE,CUB29AUG24C152.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108116,OPTSTK,PE,152.5,CITY UNION BANK LTD,CUB AUG 152.5 PE,CUB29AUG24P152.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108123,OPTSTK,CE,155,CITY UNION BANK LTD,CUB AUG 155 CE,CUB29AUG24C155,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108124,OPTSTK,PE,155,CITY UNION BANK LTD,CUB AUG 155 PE,CUB29AUG24P155,2024-08-29,5000,0.05
NFO,nse_fo,HINDCOPPER,108222,OPTSTK,CE,360,HINDUSTAN COPPER LTD,HINDCOPPER JUL 360 CE,HINDCOPPER25JUL24C360,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108223,OPTSTK,PE,360,HINDUSTAN COPPER LTD,HINDCOPPER JUL 360 PE,HINDCOPPER25JUL24P360,2024-07-25,2650,0.05
NFO,nse_fo,CUB,108224,OPTSTK,CE,157.5,CITY UNION BANK LTD,CUB AUG 157.5 CE,CUB29AUG24C157.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108225,OPTSTK,PE,157.5,CITY UNION BANK LTD,CUB AUG 157.5 PE,CUB29AUG24P157.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108226,OPTSTK,CE,162.5,CITY UNION BANK LTD,CUB AUG 162.5 CE,CUB29AUG24C162.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108227,OPTSTK,PE,162.5,CITY UNION BANK LTD,CUB AUG 162.5 PE,CUB29AUG24P162.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108228,OPTSTK,CE,165,CITY UNION BANK LTD,CUB AUG 165 CE,CUB29AUG24C165,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108229,OPTSTK,PE,165,CITY UNION BANK LTD,CUB AUG 165 PE,CUB29AUG24P165,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108230,OPTSTK,CE,167.5,CITY UNION BANK LTD,CUB AUG 167.5 CE,CUB29AUG24C167.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108231,OPTSTK,PE,167.5,CITY UNION BANK LTD,CUB AUG 167.5 PE,CUB29AUG24P167.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108232,OPTSTK,CE,172.5,CITY UNION BANK LTD,CUB AUG 172.5 CE,CUB29AUG24C172.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108233,OPTSTK,PE,172.5,CITY UNION BANK LTD,CUB AUG 172.5 PE,CUB29AUG24P172.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108234,OPTSTK,CE,175,CITY UNION BANK LTD,CUB AUG 175 CE,CUB29AUG24C175,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108235,OPTSTK,PE,175,CITY UNION BANK LTD,CUB AUG 175 PE,CUB29AUG24P175,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108236,OPTSTK,CE,177.5,CITY UNION BANK LTD,CUB AUG 177.5 CE,CUB29AUG24C177.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108237,OPTSTK,PE,177.5,CITY UNION BANK LTD,CUB AUG 177.5 PE,CUB29AUG24P177.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108238,OPTSTK,CE,182.5,CITY UNION BANK LTD,CUB AUG 182.5 CE,CUB29AUG24C182.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108239,OPTSTK,PE,182.5,CITY UNION BANK LTD,CUB AUG 182.5 PE,CUB29AUG24P182.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108240,OPTSTK,CE,185,CITY UNION BANK LTD,CUB AUG 185 CE,CUB29AUG24C185,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108241,OPTSTK,PE,185,CITY UNION BANK LTD,CUB AUG 185 PE,CUB29AUG24P185,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108242,OPTSTK,CE,187.5,CITY UNION BANK LTD,CUB AUG 187.5 CE,CUB29AUG24C187.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108243,OPTSTK,PE,187.5,CITY UNION BANK LTD,CUB AUG 187.5 PE,CUB29AUG24P187.5,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108246,OPTSTK,CE,195,CITY UNION BANK LTD,CUB AUG 195 CE,CUB29AUG24C195,2024-08-29,5000,0.05
NFO,nse_fo,CUB,108247,OPTSTK,PE,195,CITY UNION BANK LTD,CUB AUG 195 PE,CUB29AUG24P195,2024-08-29,5000,0.05
NFO,nse_fo,HINDCOPPER,108268,OPTSTK,CE,370,HINDUSTAN COPPER LTD,HINDCOPPER JUL 370 CE,HINDCOPPER25JUL24C370,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108269,OPTSTK,PE,370,HINDUSTAN COPPER LTD,HINDCOPPER JUL 370 PE,HINDCOPPER25JUL24P370,2024-07-25,2650,0.05
NFO,nse_fo,CUB,108287,OPTSTK,CE,140,CITY UNION BANK LTD,CUB SEP 140 CE,CUB26SEP24C140,2024-09-26,5000,0.05
NFO,nse_fo,CUB,108288,OPTSTK,PE,140,CITY UNION BANK LTD,CUB SEP 140 PE,CUB26SEP24P140,2024-09-26,5000,0.05
NFO,nse_fo,HINDCOPPER,108289,OPTSTK,CE,380,HINDUSTAN COPPER LTD,HINDCOPPER JUL 380 CE,HINDCOPPER25JUL24C380,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108290,OPTSTK,PE,380,HINDUSTAN COPPER LTD,HINDCOPPER JUL 380 PE,HINDCOPPER25JUL24P380,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108291,OPTSTK,CE,390,HINDUSTAN COPPER LTD,HINDCOPPER JUL 390 CE,HINDCOPPER25JUL24C390,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108292,OPTSTK,PE,390,HINDUSTAN COPPER LTD,HINDCOPPER JUL 390 PE,HINDCOPPER25JUL24P390,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108295,OPTSTK,CE,400,HINDUSTAN COPPER LTD,HINDCOPPER JUL 400 CE,HINDCOPPER25JUL24C400,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108296,OPTSTK,PE,400,HINDUSTAN COPPER LTD,HINDCOPPER JUL 400 PE,HINDCOPPER25JUL24P400,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108297,OPTSTK,CE,410,HINDUSTAN COPPER LTD,HINDCOPPER JUL 410 CE,HINDCOPPER25JUL24C410,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108299,OPTSTK,CE,420,HINDUSTAN COPPER LTD,HINDCOPPER JUL 420 CE,HINDCOPPER25JUL24C420,2024-07-25,2650,0.05
NFO,nse_fo,HINDCOPPER,108301,OPTSTK,CE,430,HINDUSTAN COPPER LTD,HINDCOPPER JUL 430 CE,HINDCOPPER25JUL24C430,2024-07-25,2650,0.05
NFO,nse_fo,HCLTECH,108305,OPTSTK,CE,1240,HCL TECHNOLOGIES LTD,HCLTECH AUG 1240 CE,HCLTECH29AUG24C1240,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108306,OPTSTK,PE,1240,HCL TECHNOLOGIES LTD,HCLTECH AUG 1240 PE,HCLTECH29AUG24P1240,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108307,OPTSTK,CE,1280,HCL TECHNOLOGIES LTD,HCLTECH AUG 1280 CE,HCLTECH29AUG24C1280,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108308,OPTSTK,PE,1280,HCL TECHNOLOGIES LTD,HCLTECH AUG 1280 PE,HCLTECH29AUG24P1280,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108309,OPTSTK,CE,1320,HCL TECHNOLOGIES LTD,HCLTECH AUG 1320 CE,HCLTECH29AUG24C1320,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108310,OPTSTK,PE,1320,HCL TECHNOLOGIES LTD,HCLTECH AUG 1320 PE,HCLTECH29AUG24P1320,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108311,OPTSTK,CE,1360,HCL TECHNOLOGIES LTD,HCLTECH AUG 1360 CE,HCLTECH29AUG24C1360,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108312,OPTSTK,PE,1360,HCL TECHNOLOGIES LTD,HCLTECH AUG 1360 PE,HCLTECH29AUG24P1360,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108313,OPTSTK,CE,1400,HCL TECHNOLOGIES LTD,HCLTECH AUG 1400 CE,HCLTECH29AUG24C1400,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108314,OPTSTK,PE,1400,HCL TECHNOLOGIES LTD,HCLTECH AUG 1400 PE,HCLTECH29AUG24P1400,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108315,OPTSTK,CE,1440,HCL TECHNOLOGIES LTD,HCLTECH AUG 1440 CE,HCLTECH29AUG24C1440,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108316,OPTSTK,PE,1440,HCL TECHNOLOGIES LTD,HCLTECH AUG 1440 PE,HCLTECH29AUG24P1440,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108317,OPTSTK,CE,1480,HCL TECHNOLOGIES LTD,HCLTECH AUG 1480 CE,HCLTECH29AUG24C1480,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108318,OPTSTK,PE,1480,HCL TECHNOLOGIES LTD,HCLTECH AUG 1480 PE,HCLTECH29AUG24P1480,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108319,OPTSTK,CE,1520,HCL TECHNOLOGIES LTD,HCLTECH AUG 1520 CE,HCLTECH29AUG24C1520,2024-08-29,350,0.05
NFO,nse_fo,HCLTECH,108320,OPTSTK,PE,1520,HCL TECHNOLOGIES LTD,HCLTECH AUG 1520 PE,HCLTECH29AUG24P1520,2024-08-29,350,0.05
